branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
281015951018937,509493.551,50.08%,134289797,0.00%,75.01%,377145047,0.684,75.01%,187621237517597,3.447,75.01%,5442887928055798,9868181.101,74.99%,11538447101145772,20919.682,50.01%,18726041427,0.00,62.51%,38920855348,70.565,75.02%,58681,0.106,551385.676198,999.685,2197,0.004,0,0.000,0,0.000,185574,0.336,185577,0.336,551559.387954,48.212,11.440291611
5132938426727570,9558691.162,63.06%,129606479,0.00%,61.99%,385432696,0.718,74.98%,1876176937384172,17.857,75.01%,10506428470429172,19565343.789,75.01%,30102083864354472,56056.882,50.03%,19420310742,0.00,62.49%,40293655118,75.036,74.97%,59731,0.111,536790.080024,999.624,2092,0.004,0,0.000,0,0.000,182801,0.340,182805,0.340,536991.763791,48.212,11.138147738
778569184434005,1449988.286,54.23%,132229898,0.00%,74.97%,388276705,0.723,75.01%,1125480517796346,26.984,75.03%,4170962731466498,7767899.401,70.86%,10978370857649034,20445.850,50.00%,17854533470,0.00,62.49%,39338732849,73.263,74.98%,57107,0.106,536786.565966,999.698,2431,0.005,0,0.000,0,0.000,189283,0.353,189286,0.353,536948.602950,48.203,11.139256336
896415365183677,1583760.045,62.80%,130275034,0.00%,62.25%,391883989,0.692,74.99%,2063756349840563,64.706,75.01%,3189451667180185,5635028.484,75.01%,10692772758653576,18891.673,50.02%,18215757179,0.00,62.49%,40599343475,71.730,74.97%,55853,0.099,565932.373786,999.873,2350,0.004,0,0.000,0,0.000,183437,0.324,183441,0.324,566004.533328,48.211,11.740218480
238952735862045,445021.415,58.90%,113341414,0.00%,66.15%,382355132,0.712,74.99%,2063661163641109,54.998,75.02%,3752269193084711,6988160.811,75.01%,12379459116088844,23055.289,50.02%,17441309824,0.00,62.48%,38890640420,72.429,74.96%,54413,0.101,536822.309884,999.769,2194,0.004,0,0.000,0,0.000,178765,0.333,178768,0.333,536946.600756,48.204,11.139076377
2926038216783918,5171023.756,62.53%,123517926,0.00%,62.53%,386736733,0.683,75.03%,1688203526258784,47.354,75.03%,3565051697567730,6300316.556,75.01%,9009610418310110,15922.181,49.99%,18873345474,0.00,62.46%,40985022226,72.431,74.95%,58991,0.104,565725.328593,999.775,2114,0.004,0,0.000,0,0.000,187398,0.331,187402,0.331,565852.789462,48.199,11.739834507
1327743349362403,2472254.276,63.60%,125884096,0.00%,61.48%,365013466,0.680,74.98%,1688997023098941,39.130,74.99%,4316414825645211,8037151.920,74.99%,10687488281164040,19900.072,50.04%,17401654494,0.00,62.51%,37914239241,70.596,74.99%,58355,0.109,536996.633515,999.886,2114,0.004,0,0.000,0,0.000,182781,0.340,182785,0.340,537057.762299,48.211,11.139720246
2773963657973729,5166878.728,65.96%,138189262,0.00%,59.15%,365270745,0.680,74.99%,35579811,0.000,74.99%,5255228287914490,9788566.326,74.99%,8438483849550532,15717.806,50.03%,18306911015,0.00,62.51%,38007616488,70.794,74.98%,57473,0.107,536980.782491,1000.199,2352,0.004,0,0.000,0,0.000,184565,0.344,184567,0.344,536874.156339,48.195,11.139632768
2781113311967886,5181066.620,60.73%,118447754,0.00%,60.18%,365123153,0.680,74.98%,4503741069389940,42.863,75.00%,10507365928494406,19574665.528,75.01%,25710417157460816,47897.144,54.19%,17827912300,0.00,62.50%,37589839583,70.028,74.98%,57697,0.107,536832.471790,1000.090,2204,0.004,0,0.000,0,0.000,175926,0.328,175928,0.328,536783.931950,48.191,11.138695609
915238522916998,1803040.184,61.51%,115265735,0.00%,62.03%,369612190,0.728,75.00%,3002424860274323,84.180,75.00%,3566674098236654,7026427.057,74.97%,7911837088098734,15586.494,51.59%,17675777615,0.00,62.52%,37582238216,74.038,75.00%,54578,0.108,507930.166038,1000.634,2204,0.004,0,0.000,0,0.000,180986,0.357,180990,0.357,507608.499913,48.166,10.538714726
1568004701398602,3085598.958,62.83%,122192786,0.00%,62.28%,361115861,0.711,74.99%,30794608,0.000,74.99%,4880353727086458,9603806.904,74.98%,12095756911441404,23802.642,50.03%,16649526361,0.00,62.53%,37631749642,74.054,74.98%,54295,0.107,508063.417114,999.793,1953,0.004,0,0.000,0,0.000,179293,0.353,179298,0.353,508168.664362,48.221,10.538249329
2051097017659462,3719719.237,61.75%,140875980,0.00%,61.00%,384788155,0.698,75.00%,1313541875137131,41.172,75.00%,3190408323670046,5785890.728,74.99%,10485972389142112,19016.591,52.34%,19102127065,0.00,62.52%,39112762477,70.932,75.00%,59594,0.108,551198.854111,999.614,2347,0.004,0,0.000,0,0.000,184763,0.335,184767,0.335,551411.783193,48.203,11.439349084
1792723661682513,3167497.904,62.80%,132263539,0.00%,60.95%,389775644,0.689,74.98%,1125788601263396,27.277,75.01%,4127205140594521,7292207.891,75.02%,9323372258010914,16473.126,51.32%,18858276339,0.00,62.49%,39649367694,70.055,74.98%,60717,0.107,565950.731203,999.958,2456,0.004,0,0.000,0,0.000,185471,0.328,185474,0.328,565974.695479,48.203,11.741494174
3177304702385775,5620112.504,62.01%,135473987,0.00%,61.22%,381409219,0.675,75.02%,187576415714804,4.999,75.03%,3752102588726119,6636832.363,75.02%,9236786855109788,16338.308,51.80%,18874825467,0.00,62.48%,40346776066,71.367,74.96%,57748,0.102,565476.398268,1000.232,2244,0.004,0,0.000,0,0.000,186112,0.329,186114,0.329,565345.391254,48.159,11.739090404
2025709460339666,3875810.777,62.53%,134677850,0.00%,60.46%,374068670,0.716,75.02%,187585349845001,3.447,75.03%,5441768953368524,10411792.593,75.00%,9731743986399520,18619.846,52.06%,17720578626,0.00,62.47%,38259088109,73.202,74.97%,56379,0.108,522520.506985,999.744,2193,0.004,0,0.000,0,0.000,178541,0.342,178546,0.342,522654.375278,48.219,10.839116853
4676257773675498,8949214.646,60.19%,139760238,0.00%,62.30%,378288016,0.724,75.02%,3001691719957918,30.758,75.02%,9758971234029068,18676286.152,74.99%,28631943133433252,54794.542,52.59%,19712616015,0.00,62.50%,39834551412,76.234,75.00%,63768,0.122,522337.388981,999.626,2579,0.005,0,0.000,0,0.000,185769,0.356,185771,0.356,522532.753814,48.212,10.838192205
1680294712655865,3216572.499,58.63%,126561475,0.00%,62.05%,371278536,0.711,74.50%,1125656888287403,37.486,75.02%,3002853821041220,5748335.067,74.99%,8966803549053920,17165.068,54.93%,18538043326,0.00,62.50%,38415452312,73.538,75.00%,54043,0.103,522299.851517,999.834,2324,0.004,0,0.000,0,0.000,194469,0.372,194472,0.372,522386.706047,48.198,10.838456663
1602180964223056,2833218.619,61.49%,124602238,0.00%,63.57%,400727727,0.709,75.03%,1313124384462598,30.426,75.02%,4315729380444585,7631725.198,75.00%,10135870696883898,17923.779,49.99%,19815725683,0.00,62.47%,42334745524,74.863,74.95%,58351,0.103,565577.282591,1000.139,2325,0.004,0,0.000,0,0.000,189932,0.336,189935,0.336,565498.529966,48.170,11.739542014
252218569998599,457313.026,55.80%,126046737,0.00%,69.29%,404465201,0.733,75.01%,2439287803009069,81.235,75.00%,3002749952754173,5444470.912,74.99%,12663593849160266,22961.142,50.01%,18453509835,0.00,62.51%,40603842117,73.621,75.01%,60088,0.109,551373.467157,999.729,2206,0.004,0,0.000,0,0.000,189988,0.344,189992,0.344,551522.820314,48.212,11.439564615
2008818769921000,3550429.608,63.05%,140060685,0.00%,61.22%,404911777,0.716,75.02%,375163279542603,6.060,75.03%,6190902283306210,10941934.182,75.02%,12752829284369522,22539.625,50.76%,19452277910,0.00,62.48%,42027590059,74.280,74.95%,59673,0.105,565728.120343,999.880,2365,0.004,0,0.000,0,0.000,184650,0.326,184657,0.326,565795.971742,48.199,11.738837956
889014321358001,1655631.515,63.32%,138938489,0.00%,59.13%,407775929,0.759,74.98%,2439152775816438,108.344,75.01%,2251307627886555,4192661.208,75.02%,10964567822828260,20419.563,52.63%,20896119638,0.00,62.49%,42489993591,79.130,74.97%,59109,0.110,536753.419783,999.608,2075,0.004,0,0.000,0,0.000,197808,0.368,197810,0.368,536963.879589,48.210,11.138133552
1378878415207221,2499991.676,61.24%,116400910,0.00%,62.02%,412676808,0.748,75.01%,1876198627852751,62.481,75.01%,3002846255800268,5444345.608,74.99%,10047365108371722,18216.493,51.83%,18248315378,0.00,62.50%,42569720010,77.182,75.01%,56640,0.103,551313.157998,999.565,2237,0.004,0,0.000,0,0.000,186945,0.339,186948,0.339,551553.202555,48.213,11.439924770
3541391532819227,6595309.911,63.59%,131410158,0.00%,61.47%,396432582,0.738,74.98%,4502885709038633,48.002,75.01%,9380668562764668,17470086.482,75.01%,30668019604049524,57114.581,50.02%,18903791057,0.00,62.49%,40596877326,75.606,74.97%,60985,0.114,536857.936931,999.817,2341,0.004,0,0.000,0,0.000,189583,0.353,189587,0.353,536956.046126,48.203,11.139482992
1568872759070528,2843891.666,62.79%,117594838,0.00%,59.69%,377291087,0.684,75.02%,1500870358486896,47.049,75.02%,3190037584446377,5782573.028,75.00%,10167715853871772,18430.993,52.60%,17570344018,0.00,62.51%,38820978538,70.371,75.01%,53205,0.096,551528.510369,999.754,2058,0.004,0,0.000,0,0.000,180932,0.328,180935,0.328,551664.037611,48.217,11.441366395
1058837044091873,2026252.593,53.17%,134207313,0.00%,72.68%,368325569,0.705,75.02%,35481336,0.000,75.02%,5119250354482728,9796497.356,74.23%,11266280468281356,21559.814,49.97%,18672112851,0.00,62.46%,39856485615,76.272,74.96%,57038,0.109,522491.415392,999.870,2317,0.004,0,0.000,0,0.000,183910,0.352,183912,0.352,522559.254454,48.211,10.839068220
1665172242251659,3019614.303,59.16%,136644169,0.00%,65.93%,408638693,0.741,75.01%,3377657349037066,112.478,75.00%,3002957769005631,5445547.314,74.99%,9006137743894194,16331.681,50.01%,17840116945,0.00,62.51%,41717358288,75.650,75.00%,59064,0.107,551287.986622,999.703,2386,0.004,0,0.000,0,0.000,181212,0.329,181218,0.329,551451.965416,48.204,11.440050283
1344928902324799,2572518.256,62.79%,131635158,0.00%,60.96%,403117870,0.771,75.03%,37118043,0.000,75.03%,3752508972693255,7177626.878,75.01%,11251186539363550,21520.753,51.29%,18997645753,0.00,62.48%,42524774777,81.339,74.97%,54462,0.104,522622.662120,999.649,2257,0.004,0,0.000,0,0.000,188058,0.360,188060,0.360,522806.358739,48.228,10.840224812
1851525745384155,3358499.182,53.21%,131102124,0.00%,71.89%,381445299,0.692,75.01%,2626775015823721,55.977,75.01%,4692559982936592,8511876.708,74.98%,10130186965611606,18375.237,50.01%,17865402657,0.00,62.51%,40029641588,72.610,75.01%,58019,0.105,551295.375989,1000.000,2286,0.004,0,0.000,0,0.000,198459,0.360,198461,0.360,551295.577227,48.189,11.440333716
529078166597074,959282.510,53.20%,140383090,0.00%,71.89%,384389911,0.697,75.01%,750522150937476,13.789,75.01%,5443007935165950,9868829.679,74.98%,10976292996691576,19901.343,50.01%,19076919682,0.00,62.51%,40700920575,73.796,75.01%,58733,0.106,551337.725655,999.642,2091,0.004,0,0.000,0,0.000,188789,0.342,188794,0.342,551535.299754,48.207,11.440979366
4930853741904656,9433512.892,62.79%,128803566,0.00%,62.28%,393625068,0.753,75.02%,3939567878145222,37.491,75.02%,10508027073297044,20103538.668,75.00%,26468773699808888,50639.003,49.98%,19407684904,0.00,62.48%,40278830039,77.060,74.97%,62023,0.119,522524.348430,999.673,2540,0.005,0,0.000,0,0.000,185862,0.356,185867,0.356,522695.394407,48.223,10.839113321
2068692535057098,3750763.864,61.23%,129791253,0.00%,59.17%,383748452,0.696,74.50%,1688469654372091,74.979,75.02%,2251936914072928,4083005.792,75.00%,11474601671598584,20804.697,55.19%,18819977546,0.00,62.49%,39156609230,70.995,75.00%,57572,0.104,551489.345670,999.910,2198,0.004,0,0.000,0,0.000,173219,0.314,173221,0.314,551538.995743,48.212,11.439985876
960172024502240,1838000.967,58.63%,130363301,0.00%,62.02%,397174188,0.760,75.02%,750315880205354,18.173,75.03%,4128641456304926,7903216.084,74.99%,11122415472024072,21290.987,54.41%,18469828822,0.00,62.48%,40527613181,77.580,74.97%,56101,0.107,522356.170176,999.916,2353,0.005,0,0.000,0,0.000,180237,0.345,180241,0.345,522400.173834,48.200,10.838237341
1322407000581585,2602555.389,63.86%,124483940,0.00%,61.24%,367773720,0.724,75.00%,1125952915474038,35.285,75.00%,3191047656526404,6280122.739,74.98%,10407862884477826,20483.134,50.03%,17552213180,0.00,62.51%,38943159203,76.642,74.99%,58416,0.115,508022.426152,999.811,2220,0.004,0,0.000,0,0.000,180504,0.355,180508,0.355,508118.676804,48.213,10.538957905
1427472230158249,2730826.526,59.16%,123804607,0.00%,61.51%,376645383,0.721,75.02%,375227467603456,7.998,75.01%,4691612003954024,8975290.894,74.99%,8276044770906568,15832.492,54.42%,16514061847,0.00,62.49%,38320076457,73.308,74.98%,55065,0.105,522522.205778,999.611,2340,0.004,0,0.000,0,0.000,175711,0.336,175713,0.336,522725.342185,48.226,10.838970727
927046562932910,1725697.381,60.73%,120136129,0.00%,64.33%,366237072,0.682,74.99%,1313260798313820,29.166,75.02%,4502715363740318,8381805.642,75.01%,9849045888157630,18334.001,50.01%,16713024540,0.00,62.50%,37133268143,69.124,74.97%,59022,0.110,536935.153767,999.505,2241,0.004,0,0.000,0,0.000,178091,0.332,178099,0.332,537201.118219,48.221,11.140407412
1575584141784519,2784126.752,62.53%,121585596,0.00%,62.51%,382304729,0.676,75.01%,2438683982250350,61.895,75.02%,3940027949058846,6962203.367,75.01%,12663196003814664,22376.427,50.01%,18892144885,0.00,62.47%,39090988080,69.076,74.97%,60648,0.107,565827.055950,999.841,2071,0.004,0,0.000,0,0.000,186849,0.330,186852,0.330,565916.814206,48.204,11.740030612
5609073396938218,10170277.648,52.69%,139542720,0.00%,72.41%,387521621,0.703,75.01%,2439270276218753,21.660,75.01%,11261745982658540,20419608.612,74.98%,27578549510646524,50004.963,50.01%,19968804493,0.00,62.51%,40172379897,72.840,75.00%,64187,0.116,551402.655269,999.794,2323,0.004,0,0.000,0,0.000,182263,0.330,182266,0.330,551516.250705,48.211,11.439585470
1106506613877507,2060552.404,63.60%,131524291,0.00%,59.40%,389436505,0.725,74.97%,562968619724408,10.347,75.00%,5440817053303896,10131967.148,75.01%,8643419437049476,16095.899,52.10%,17695760521,0.00,62.50%,40450000721,75.327,74.97%,55380,0.103,536838.121109,999.708,2271,0.004,0,0.000,0,0.000,179545,0.334,179548,0.334,536995.133684,48.209,11.139006258
1163497138340762,2289520.859,60.48%,113775141,0.00%,63.06%,376690928,0.741,74.99%,1501432099239064,47.050,74.99%,3191124897526874,6279471.410,74.97%,9818773980766074,19321.309,51.60%,16878190051,0.00,62.51%,39297257934,77.329,74.99%,53841,0.106,507980.018897,999.599,2031,0.004,0,0.000,0,0.000,180946,0.356,180948,0.356,508183.681284,48.226,10.537516324
1153511635202144,2269785.737,61.00%,129859189,0.00%,60.97%,361865555,0.712,74.99%,1501200492602778,53.320,75.00%,2815432466027172,5539977.458,74.98%,10590614753279976,20839.344,53.16%,17430573933,0.00,62.52%,38075083613,74.921,74.97%,54377,0.107,507969.393355,999.541,2094,0.004,0,0.000,0,0.000,182215,0.359,182219,0.359,508202.874025,48.230,10.537173287
2141480954603709,4097612.359,59.15%,136194012,0.00%,65.67%,365933357,0.700,75.03%,750381957839024,19.043,75.02%,3940469701570141,7539883.703,75.00%,9245011705899340,17689.849,50.24%,17852989887,0.00,62.47%,39294891048,75.189,74.98%,56272,0.108,522479.525915,999.737,2359,0.005,0,0.000,0,0.000,183585,0.351,183588,0.351,522616.774612,48.216,10.839056708
661305093305424,1301724.276,63.85%,133205314,0.00%,61.24%,364356965,0.717,75.00%,1125868733559038,23.069,75.00%,4880536702696348,9606932.064,74.97%,9844166602883192,19377.426,50.04%,18828976832,0.00,62.52%,37543229223,73.901,74.98%,56555,0.111,507999.539969,999.955,2431,0.005,0,0.000,0,0.000,183082,0.360,183087,0.360,508022.401956,48.204,10.539017784
1189259648536331,2156494.542,59.17%,124280994,0.00%,61.51%,379093040,0.687,74.75%,1125813832365968,42.844,75.01%,2627702885788901,4764835.784,74.98%,10808968136684654,19599.993,54.69%,16663995737,0.00,62.51%,38741400215,70.250,74.99%,54542,0.099,551316.976684,999.708,2066,0.004,0,0.000,0,0.000,177563,0.322,177568,0.322,551478.163107,48.212,11.438583085
3217694945490710,6156933.995,61.23%,118394538,0.00%,63.58%,360054112,0.689,75.02%,6377988742833588,69.368,75.02%,9194361326870076,17593052.409,75.00%,27446980073362076,52518.728,50.25%,17771862329,0.00,62.46%,38313465381,73.311,74.96%,58856,0.113,522534.742645,999.850,2230,0.004,0,0.000,0,0.000,178416,0.341,178422,0.341,522613.194868,48.219,10.838432404
2085446752246786,3592910.965,60.74%,121039020,0.00%,60.71%,383255928,0.660,74.99%,1125965671414369,26.081,75.00%,4317178761072265,7437849.417,74.98%,9963670033631720,17165.904,53.68%,17897647995,0.00,62.51%,39841684258,68.641,74.98%,59213,0.102,580168.163154,999.542,2240,0.004,0,0.000,0,0.000,182969,0.315,182974,0.315,580433.740897,48.200,12.042178379
2042314846211747,3908940.909,62.02%,115898296,0.00%,63.07%,371946426,0.712,75.01%,1501027072440656,44.434,75.01%,3378100755279602,6465602.628,74.99%,10414604687217228,19933.300,50.00%,17622704346,0.00,62.50%,37568936850,71.906,75.01%,55839,0.107,522327.756544,999.723,2027,0.004,0,0.000,0,0.000,184229,0.353,184232,0.353,522472.683492,48.203,10.839036524
935042073506303,1695250.581,60.21%,132836303,0.00%,62.81%,379948531,0.689,75.00%,1501116648966055,34.775,75.00%,4316621244984217,7826123.425,74.99%,10267107907623884,18614.479,52.09%,18814843674,0.00,62.51%,38701383223,70.166,75.00%,58818,0.107,551338.890674,999.589,2542,0.005,0,0.000,0,0.000,189516,0.344,189518,0.344,551565.699963,48.217,11.439210970
1384804171448154,2804598.100,60.98%,127854378,0.00%,61.22%,348362337,0.706,75.02%,937850837677164,22.724,75.03%,4127169449908137,8358619.822,75.02%,9586574626652864,19415.373,52.85%,17056751954,0.00,62.48%,35854742594,72.615,74.94%,55006,0.111,493538.456198,999.547,2046,0.004,0,0.000,0,0.000,184798,0.374,184799,0.374,493762.072883,48.225,10.238793555
1854145258548583,3451954.578,60.72%,120920945,0.00%,62.78%,385441845,0.718,74.99%,1313595843105708,28.002,75.00%,4691104393164136,8733662.700,75.00%,10638372983354960,19805.989,51.59%,18353696998,0.00,62.49%,39861661486,74.212,74.98%,58361,0.109,536990.387229,999.742,1964,0.004,0,0.000,0,0.000,188510,0.351,188516,0.351,537129.100855,48.219,11.139455573
2185924318162132,4070398.669,64.38%,126291223,0.00%,60.71%,363144143,0.676,74.99%,938406649166350,29.410,74.99%,3190725603627273,5941434.084,74.98%,10405765295084742,19376.523,50.04%,16992936153,0.00,62.51%,38504532725,71.699,74.99%,54322,0.101,536997.607251,999.941,1953,0.004,0,0.000,0,0.000,173817,0.324,173821,0.324,537029.538390,48.214,11.138555488
2758252398892923,5277302.703,61.23%,130557104,0.00%,59.42%,363705077,0.696,74.50%,4689294381652552,67.544,75.03%,6942555801587164,13283036.938,75.01%,30746676439628808,58826.929,54.93%,19340366099,0.00,62.49%,37823276614,72.366,74.97%,59177,0.113,522493.286676,999.675,2238,0.004,0,0.000,0,0.000,180361,0.345,180364,0.345,522663.291099,48.223,10.838499235
1960464882948930,3750336.521,64.61%,135770708,0.00%,60.45%,404731912,0.774,75.02%,1688129211706752,59.985,75.03%,2814274892560609,5383660.784,75.01%,12951490213733792,24775.984,49.99%,18706018981,0.00,62.48%,42424365033,81.157,74.98%,57738,0.110,522683.362947,999.885,2257,0.004,0,0.000,0,0.000,183016,0.350,183020,0.350,522743.725001,48.229,10.838802824
441029830176868,843946.965,63.82%,128769721,0.00%,61.24%,377735376,0.723,75.03%,1313046132238438,43.735,75.03%,3002280584971044,5745111.587,75.00%,12392082638176300,23713.272,49.97%,18332319409,0.00,62.48%,39509735536,75.605,74.98%,56939,0.109,522429.382088,999.712,2304,0.004,0,0.000,0,0.000,180301,0.345,180305,0.345,522580.029866,48.213,10.839084727
1937004484037391,3421577.973,58.13%,145707610,0.00%,69.79%,397549913,0.702,74.98%,375252596887544,7.400,75.01%,5071255452987962,8958005.051,72.16%,10692487366101146,18887.504,50.02%,20937489113,0.00,62.51%,41376367014,73.088,74.98%,61211,0.108,566103.468125,999.981,2654,0.005,0,0.000,0,0.000,200933,0.355,200936,0.355,566114.377479,48.214,11.741742418
1221907051660270,2337582.180,57.59%,136180361,0.00%,67.49%,370865581,0.709,75.03%,1875992929613278,43.467,75.02%,4315862462599962,8256506.231,75.00%,9291537816094820,17775.274,49.98%,18179829111,0.00,62.48%,38269092440,73.211,74.98%,56764,0.109,522533.475844,999.638,2205,0.004,0,0.000,0,0.000,182498,0.349,182500,0.349,522722.607106,48.224,10.839457405
2259665989627464,4096927.778,62.28%,123070924,0.00%,62.80%,381982344,0.693,75.01%,2063933693544606,45.823,75.01%,4504175107435176,8166375.119,74.99%,9004151050842790,16325.137,50.02%,18184146446,0.00,62.51%,38831728708,70.405,75.00%,57202,0.104,551354.476549,999.643,2472,0.004,0,0.000,0,0.000,185195,0.336,185198,0.336,551551.336006,48.213,11.439963686
964532676250608,1846508.767,58.37%,136670020,0.00%,66.20%,407270528,0.780,75.02%,1125695562073596,23.993,75.01%,4691803217788180,8982024.135,74.99%,11981033725227134,22936.583,50.51%,18217020822,0.00,62.49%,41249571505,78.968,74.99%,57846,0.111,522266.334755,999.831,2200,0.004,0,0.000,0,0.000,180721,0.346,180727,0.346,522354.777431,48.191,10.839217156
4294013805592447,8218891.677,62.27%,122913167,0.00%,61.50%,402719979,0.771,75.02%,3939696685588980,42.846,75.02%,9195109669496166,17599759.515,75.00%,26893833133186728,51475.731,51.28%,19132259121,0.00,62.48%,41325556132,79.099,74.99%,62074,0.119,522341.647002,999.780,2359,0.005,0,0.000,0,0.000,183626,0.351,183628,0.351,522456.551850,48.204,10.838353106
942955085018440,1755924.960,59.70%,133134076,0.00%,63.30%,376272619,0.701,74.98%,2439491036672368,64.998,75.00%,3753197904533574,6989022.048,75.00%,9721378120680216,18102.676,52.12%,18332371823,0.00,62.51%,39497367086,73.550,74.97%,59365,0.111,536936.049586,999.856,2362,0.004,0,0.000,0,0.000,188657,0.351,188662,0.351,537013.315816,48.209,11.139180870
1210237514776790,2524693.840,58.14%,119553080,0.00%,62.30%,361782912,0.755,75.01%,750527724619197,14.810,75.01%,5067676979043258,10571753.642,74.98%,12096723736998992,25235.149,54.68%,16639073493,0.00,62.52%,37038521362,77.267,74.99%,53877,0.112,479132.783804,999.526,2265,0.005,0,0.000,0,0.000,180351,0.376,180356,0.376,479360.109088,48.242,9.936478515
1384808717171402,2511399.535,60.98%,144062795,0.00%,64.89%,379147641,0.688,75.01%,375304752404970,6.597,75.00%,5689316880666634,10317777.173,74.21%,10132372500851904,18375.416,50.00%,21028317358,0.00,62.51%,39950464077,72.452,75.00%,58154,0.105,551318.438508,999.835,2397,0.004,0,0.000,0,0.000,194368,0.352,194371,0.352,551409.163569,48.203,11.439261185
1204955857433845,2185352.068,58.40%,139748221,0.00%,65.92%,384311945,0.697,75.00%,1876478236972388,55.537,75.00%,3378783186575083,6127884.917,74.98%,10527628429682856,19093.292,50.80%,18385457919,0.00,62.53%,40284153149,73.061,74.99%,55775,0.101,551179.007269,999.638,2148,0.004,0,0.000,0,0.000,182992,0.332,182994,0.332,551378.368326,48.204,11.438522164
1439679521083075,2680603.521,58.65%,134596254,0.00%,62.00%,379726139,0.707,74.98%,2439402577007812,81.256,75.00%,3002108297753608,5589759.356,75.01%,8788069083601514,16362.898,54.45%,18612605279,0.00,62.51%,40166534724,74.788,74.96%,57101,0.106,536894.459357,999.668,2377,0.004,0,0.000,0,0.000,198085,0.369,198087,0.369,537072.905437,48.211,11.140085482
463459487221901,862929.742,60.73%,128021195,0.00%,67.18%,387156775,0.721,74.98%,2063951067529987,44.090,75.01%,4681169622050812,8716016.405,72.16%,9003801711554612,16764.461,50.02%,17871033746,0.00,62.51%,39678146625,73.878,74.97%,59244,0.110,536921.620053,999.711,2369,0.004,0,0.000,0,0.000,186142,0.347,186145,0.347,537076.733726,48.213,11.139767973
5285923616861540,9845206.601,61.24%,127042369,0.00%,61.73%,402014029,0.749,74.99%,6379063186315628,65.381,75.01%,9756754309753182,18172275.820,75.01%,25658373725229300,47789.565,52.11%,20316263472,0.00,62.48%,42427459289,79.023,74.98%,63044,0.117,536767.739720,999.748,2534,0.005,0,0.000,0,0.000,194063,0.361,194065,0.361,536903.269913,48.198,11.139601580
1433700321711724,2600488.417,58.90%,138150473,0.00%,61.79%,407333370,0.739,75.02%,2439165866833105,108.304,75.01%,2252157160694920,4085029.850,74.99%,9826224734212572,17823.100,54.43%,18906889706,0.00,62.52%,42049132106,76.270,75.00%,58840,0.107,551347.589319,1000.051,2289,0.004,0,0.000,0,0.000,183514,0.333,183518,0.333,551319.633791,48.191,11.440380145
2034364402893595,3892875.069,62.26%,134986486,0.00%,60.98%,383022794,0.733,75.02%,750313772239507,19.994,75.03%,3752645832063298,7180906.912,75.01%,9781488445465200,18717.449,51.80%,18122609669,0.00,62.47%,39269830461,75.145,74.97%,56220,0.108,522417.520162,999.676,2323,0.004,0,0.000,0,0.000,187675,0.359,187679,0.359,522586.614493,48.214,10.838901087
1588659633025510,3039444.785,62.01%,123540230,0.00%,60.97%,409616710,0.784,75.02%,2063501784796258,91.643,75.02%,2251668089549079,4307921.401,75.00%,11349969957698002,21714.914,52.08%,18983186639,0.00,62.46%,42425356071,81.169,74.96%,56229,0.108,522541.128139,999.733,2334,0.004,0,0.000,0,0.000,173585,0.332,173587,0.332,522680.866176,48.218,10.839964597
842963014411176,1569167.916,50.09%,131027715,0.00%,74.98%,363034650,0.676,74.98%,187636745987889,3.704,75.01%,5066095403939522,9430490.106,75.01%,11253805589756480,20948.856,50.02%,17854031649,0.00,62.50%,38475073619,71.621,74.99%,56809,0.106,537050.612947,999.715,2426,0.005,0,0.000,0,0.000,183144,0.341,183147,0.341,537203.830047,48.226,11.139260943
704495339185232,1347846.518,59.93%,132090324,0.00%,62.55%,380247865,0.727,75.02%,1875940987671631,55.540,75.02%,3377648715242954,6462146.455,75.00%,10704593189882826,20480.119,52.59%,18187642057,0.00,62.47%,38453178710,73.569,74.98%,57422,0.110,522512.822154,999.676,2043,0.004,0,0.000,0,0.000,186326,0.356,186328,0.356,522682.167376,48.221,10.839257569
1793345434298013,3431864.101,62.78%,131014520,0.00%,59.96%,368918692,0.706,75.03%,375202304049707,11.108,75.02%,3377752438192729,6463889.842,75.00%,9680556451643558,18525.351,52.34%,17253830157,0.00,62.50%,39318356971,75.242,75.01%,53086,0.102,522481.475945,999.855,2182,0.004,0,0.000,0,0.000,178279,0.341,178283,0.341,522557.240426,48.215,10.838055024
1870800998023766,3580348.647,52.66%,133865543,0.00%,72.42%,369124152,0.706,75.02%,3377085445475929,24.319,75.01%,13886530639523270,26576114.320,75.00%,25057952678810316,47956.040,49.99%,18387622688,0.00,62.48%,37227708329,71.247,74.99%,58725,0.112,522342.590908,999.662,2118,0.004,0,0.000,0,0.000,178115,0.341,178119,0.341,522519.224310,48.206,10.839227234
